διαλύω	dialyō	dialyo	-, -, -, -, διελύθην	1262	1370	1	cv-1a(4)	to disperse, break up	to dissolve, dissipate, disperse, Acts 5:36*
διαμαρτύρομαι	diamartyromai	diamartyromai	-, διεμαρτυράμην, -, -, -	1263	1371	15	cv-1c(1)	to (solemnly) warn or charge; to (solemnly) testify about	to make solemn affirmation, protest; to make a solemn and earnest charge, Lk. 16:28; Acts 2:40; to declare solemnly and earnestly, Acts 8:25; 18:5
διαμάχομαι	diamachomai	diamachomai	(διεμαχόμην), -, -, -, -, -	1264	1372	1	cv-1b(2)	to argue vigorously, contend sharply	to fight out, to fight resolutely;, met. to contend vehemently, insist, Acts 23:9*
διαμένω	diamenō	diameno	(διέμενον), -, διέμεινα, διαμεμένηκα, -, -	1265	1373	5	cv-1c(2)	to remain (constantly)	to continue throughout; to continue, be permanent, or unchanged, Lk. 1:22; Gal. 2:5; Heb. 1:11; 2 Pet. 3:4; to continue, remain constant, Lk. 22:28
διαμερίζω	diamerizō	diamerizo	(διεμέριζον), -, διεμέρισα, -, διαμεμέρισμαι, διεμερίσθην	1266	1374	11	cv-2a(1)	to divide, distribute	to divide into parts and distribute, Mt. 27:35; Mk. 15:24; Acts 2:3; pass. in NT to be in a state of dissension, Lk. 11:17, 18; 12:52, 53
διαμερισμός, οῦ, ὁ	diamerismos	diamerismos		1267	1375	1	n-2a	division	division;, met. in NT disunion, dissension, Lk. 12:51*
διανέμω	dianemō	dianemo	-, -, -, -, διενεμήθην	1268	1376	1	cv-1d(2c)	(pass.) to be spread	to distribute; to divulge, spread abroad, Acts 4:17*
διανεύω	dianeuō	dianeuo	-, -, -, -, -	1269	1377	1	cv-1a(6)	to make signs, nod, beckon	to signify by a nod, beckon, make signs, Lk. 1:22*
διανόημα, ατος, τό	dianoēma	dianoema		1270	1378	1	n-3c(4)	thought	thought, Lk. 11:17*
διάνοια, -ας, ἡ	dianoia	dianoia		1271	1379	12	n-1a	mind, thinking, understanding; this is a part of the inner person that thinks and processes information into understanding, including the making of choices, the seat of which is the heart	pr. thought, intention; the mind, intellect, understanding, Mt. 22:37; Mk. 12:30; Lk. 10:27; an operation of the understanding, thought, imagination, Lk. 1:51; insight, comprehension, 1 Jn. 5:20; mode of thinking and feeling, disposition of mind and heart, the affection, Eph. 2:3; Col. 1:21
διανοίγω	dianoigō	dianoigo	-, διήνοιξα, -, διήνοιγμαι, διηνοίχθην	1272	1380	8	cv-1b(2)	to open; (pass.) to be opened; to explain	to open, Mk. 7:34, 35; Lk. 2:23; 24:31; Acts 7:56; met. to open the sense of a thing, explain, expound, Lk. 24:32; Acts 17:3; διανοιγειν τὸν νοῦν, τὴν καρδιαν, to open the mind, the heart, so as to understand and receive, Lk. 24:45; Acts 16:14*
διανυκτερεύω	dianyktereuō	dianyktereuo	-, -, -, -, -	1273	1381	1	cv-1a(6)	to spend the (entire) night	to pass the night, spend the whole night, Lk. 6:12*
διανύω	dianyō	dianyo	-, διήνυσα, -, -, -	1274	1382	1	cv-1a(4)	to continue	to complete, finish, Acts 21:7*
διαπαρατριβή, ῆς, ἡ	diaparatribē	diaparatribe		3859	1384	1	n-1b	constant friction	constant disputation, 1 Tim. 6:5*
διαπεράω	diaperaō	diaperao	-, διεπέρασα, -, -, -	1276	1385	6	cv-1d(1b)	to cross over	to pass through, or over, Mt. 9:1; 14:34; Mk. 5:21; 6:53; Lk. 16:26; Acts 21:2*
διαπλέω	diapleō	diapleo	-, διέπλευσα, -, -, -	1277	1386	1	cv-1a(7)	to sail across, sail through	to sail through, or over, Acts 27:5*
διαπονέομαι	diaponeomai	diaponeomai	-, -, -, -, -	1278	1387	2	cv-1d(2a)	to be greatly disturbed, troubled, annoyed	pr. to be thoroughly exercised with labor; to be wearied; to be vexed, Acts 4:2; 16:18*
διαπορεύομαι	diaporeuomai	diaporeuomai	(διεπορευόμην), -, -, -, -, -	1279	1388	5	cv-1a(6)	to go through, travel through	to go, or pass through, Lk. 6:1; 13:22; Acts 16:4; to pass by, Lk. 18:36
διαπορέω	diaporeō	diaporeo	(διηπόρουν), -, -, -, -, -	1280	1389	4	cv-1d(2a)	to be perplexed, puzzled, in wonder	to be utterly at a loss; to be in doubt and perplexity, Lk. 9:7; Acts 2:12; 5:24; 10:17
διαπραγματεύομαι	diapragmateuomai	diapragmateuomai	-, διεπραγματευσάμην, -, -, -	1281	1390	1	cv-1a(6)	to gain, earn	to despatch a matter thoroughly; to make profit in business, gain in trade, Lk. 19:15*
διαπρίω	diapriō	diaprio	(διέπριον), -, -, -, -, -	1282	1391	2	cv-1a(1)	(pass.) to be furious	to divide with a saw, saw asunder; to grate, the teeth in a rage; pass. met. to be cut to the heart, to be enraged, Acts 5:33; 7:54*
διαρθρόω	diarthroō	diarthroo		1284	1392	0	cv-1d(3)	to tear, break	
διαρήσσω	diarēssō	diaresso	-, διέ(ρ)ρηξα, -, -, διε(ρ)ράγη	1284	1393	0	cv-2b	to tear, break	
διαρπάζω	diarpazō	diarpazo	διαρπάσω, διήρπασα, -, -, -	1283	1395	3	cv-2a(2)	to rob, carry off (many possessions)	to plunder, spoil, pillage, Mt. 12:29; Mk. 3:27 (2x)*
διαρρήγνυμι	diarrēgnymi	diarregnymi		1284	1396	0	cv-3c(2)	to tear (clothes), break (chains)	
διασαφέω	diasapheō	diasapheo	-, διεσάφησα -, -, -	1285	1397	2	cv-1d(2a)	to tell, explain (in detail)	to make known, declare, tell plainly, or fully, Mt. 13:36; 18:31*
διασείω	diaseiō	diaseio	-, διέσεισα, -, -, -	1286	1398	1	cv-1a(3)	to extort money, as a fig. extension of a violent shaking motion	pr. to shake thoroughly or violently; to harass, intimidate, extort from, Lk. 3:14*
διασκορπίζω	diaskorpizō	diaskorpizo	-, διεσκόρπισα, -, διεσκόρπισμαι, διεσκορπίσθην	1287	1399	9	cv-2a(1)	to scatter	to disperse, scatter, Mt. 26:31; Mk. 14:27; to dissipate, waste, Lk. 15:13; 16:1; to winnow, or, to strew, Mt. 25:24, 26
διασπάω	diaspaō	diaspao	-, -, -, διέσπασμαι, διεσπάσθην	1288	1400	2	cv-1d(1b)	(pass.) to be torn to pieces	to pull, or tear asunder or in pieces, burst, Mk. 5:4; Acts 23:10*
διασπείρω	diaspeirō	diaspeiro	-, -, -, -, διεσπάρην	1289	1401	3	cv-2d(3)	(pass.) to be scattered	to scatter abroad, or in every direction, as seen; to disperse, Acts 8:1, 4; 11:19*
διασπορά, ᾶς, ἡ	diaspora	diaspora		1290	1402	3	n-1a	scattering, dispersion, Diaspora	pr. a scattering, as of seed; dispersion; in NT meton. the dispersed portion of the Jews, specially termed the dispersion, Jn. 7:35; Jas. 1:1; 1 Pet. 1:1*
διαστέλλω	diastellō	diastello	(διέστελλον), -, διέστειλα, -, -, -	1291	1403	8	cv-2d(1)	(mid.) to give orders, command, authorize; (pass.) what was commanded	to determine, issue a decision; to state, or explain distinctly and accurately; hence, to admonish, direct, charge, command, Acts 15:24; Heb. 12:20; when followed by a negative clause, to interdict, prohibit, Mt. 16:30; Mk. 5:43
διάστημα, ατος, τό	diastēma	diastema		1292	1404	1	n-3c(4)	later time, interval	interval, space, distance, Acts 5:7
διαστολή, ῆς, ἡ	diastolē	diastole		1293	1405	3	n-1b	difference, distinction	distinction, difference, Rom. 3:22; 10:12; 1 Cor. 14:7*
διαστρέφω	diastrephō	diastrepho	-, διέστρεψα -, διέστραμμαι, -	1294	1406	7	cv-1b(1)	(act.) to subvert, pervert, make turn away; (pass.) to be perverted, depraved, turned from the truth	to distort, turn away;, met. to pervert, corrupt, Mt. 17:17; Lk. 9:41; to turn out of the way, cause to make defection, Lk. 23:2; Acts 13:8; διεστραμμένος, perverse, corrupt, erroneous
διασῴζω	diasōzō	diasozo	-, διέσωσα, -, -, διεσώθην	1295	1407	8	cv-2a(1)	save, spare, bring safely through a dangerous or distressing situation; to heal	to bring safely through; to convey in safety, Acts 23:24; pass. to reach a place or state of safety, Acts 27:43, 44; 28:1, 4; 1 Pet. 3:20; to heal, to restore to health, Mt. 14:36; Lk. 7:3*
διαταγή, ῆς, ἡ	diatagē	diatage		1296	1408	2	n-1b	putting into effect, institution	an injunction, institute, ordinance, Rom. 13:2; Acts 7:53*
διάταγμα, ατος, τό	diatagma	diatagma		1297	1409	1	n-3c(4)	edict, command	a mandate, commandment, ordinance, Heb. 11:23*
διαταράσσω	diatarassō	diatarasso	-, -, -, -, διεταράχθην	1298	1410	1	cv-2b	(pass.) to be greatly troubled, perplexed, confused	to throw into a state of perturbation, to move, or trouble greatly, Lk. 1:29*
διατάσσω	diatassō	diatasso	διατάξω, διέταξα, διατέταχα, διατέταγμαι, διετάχθην ορ διετάγην	1299	1411	16	cv-2b	(act./mid.) to command, order, direct; (pass.) to be required, ordered, put into effect	pr. to arrange, make a precise arrangement; to prescribe, 1 Cor. 11:34; 16:1; Tit. 1:5; to direct, Lk. 8:55; Acts 20:13; to charge, Mt. 11:1; to command, Acts 18:2; to ordain, Gal. 3:19
διατελέω	diateleō	diateleo	-, -, -, -, -	1300	1412	1	cv-1d(2b)	to continue, remain	to complete, finish;, intrans. to continue, persevere, in a certain state or course of action, Acts 27:33*
διατηρέω	diatēreō	diatereo	(διετήρουν), -, -, -, -, -	1301	1413	2	cv-1d(2a)	to keep, treasure	to watch carefully, guard with vigilance; to treasure up, Lk. 2:51; ἑαυτὸν ἐκ, to keep one's self from, to abstain wholly from, Acts 15:29*
διατίθημι	diatithēmi	diatithemi	διαθήσω, διέθηκα, -, -, -	1303	1416	7	cv-6a	to make a covenant or a will; to confer, assign	in NT only mid., so some list as διατιθεμαι, to arrange; to arrange according to one's own mind; to make a disposition, to make a will; to settle the terms of a covenant, to ratify, Acts 3:25; Heb. 8:10; 10:16; to assign, Lk. 22:29
διατρίβω	diatribō	diatribo	(διέτριβον), -, διέτριψα, -, -, -	1304	1417	9	cv-1b(1)	to stay, remain, spend some time	pr. to rub, wear away by friction; met. to pass or spend time, to remain, stay, tarry, continue, Jn. 3:22; 11:54; Acts 12:19; 14:3, 28
διατροφή, ῆς, ἡ	diatrophē	diatrophe		1305	1418	1	n-1b	food, sustenance	food, sustenance, 1 Tim. 6:8*
διαυγάζω	diaugazō	diaugazo	διαυγάσω, διηύγασα, -, -, -	1306	1419	1	cv-2a(1)	to dawn, shine through	to shine through, shine out, dawn, 2 Pet. 1:19*
διαυγής, ές	diaugēs	diauges		1307	1420	1	a-4a	transparent	translucent, transparent, Rev. 21:21*
διαφανής, ες	diaphanēs	diaphanes		1307	1421	0	a-4a	transparent	
διαφέρω	diapherō	diaphero	(διέφερον), -, διήνεγκα, -, -, -	1308	1422	13	cv-1c(1)	(tr.) to carry, spread out; (intr.) to differ; to be more valuable than	to convey through, across, Mk. 11:16; to carry different ways or into different parts, separate; pass. to be borne, driven, or tossed hither and thither, Acts 27:27; to be proclaimed, published, Acts 13:49; intrans. met. to differ, 1 Cor. 15:41; to excel, be better or of greater value, be superior, Mt. 6:26; 10:31; impers. διαφέρει, it makes a difference, it is of consequence; with οὐδέν, it makes no difference, it is nothing, Gal. 2:6
διαφεύγω	diapheugō	diapheugo	-, διέφυγον, -, -, -	1309	1423	1	cv-1b(2)	to escape, flee	to flee through, escape by flight, Acts 27:42*
διαφημίζω	diaphēmizō	diaphemizo	-, διεφήμισα, -, -, διεφημίσθην	1310	1424	3	cv-2a(1)	to spread news about, circulate	to report, proclaim, publish, spread abroad, Mt. 9:31; 28:15; Mk. 1:45*
διαφθείρω	diaphtheirō	diaphtheiro	-, διέφθειρα, -, διέφθαρμαι, διεφθάρην	1311	1425	6	cv-2d(3)	to destroy, corrupt	to corrupt, or destroy utterly; to waste, bring to decay, Lk. 12:33; 2 Cor. 4:16; to destroy, Rev. 8:9; 11:18 (2x); met. to corrupt, pervert utterly, 1 Tim. 6:5*
διαφθορά, ας, ἡ	diaphthora	diaphthora		1312	1426	6	n-1a	decay	corruption, dissolution, Acts 2:27, 31; 13:34, 35, 36, 37*
διάφορος, ον	diaphoros	diaphoros		1313	1427	4	a-3a	different; superior, outstanding, excellent	different, diverse, of different kinds, Rom. 12:6; Heb. 9:10; excellent, superior, Heb. 1:4; 8:6*
διαφυλάσσω	diaphylassō	diaphylasso	-, διεφύλαξα -, -, -	1314	1428	1	cv-2b	to guard carefully	to keep, or guard carefully or with vigilance; to guard, protect, Lk. 4:10*
διαχειρίζω	diacheirizō	diacheirizo	-, διεχείρισα, -, -, -	1315	1429	2	cv-2a(1)	(mid.) to kill, murder, formally, to lay violent hands on	pr. to have in the hands, to manage; mid. later, to kill, Acts 5:30; 26:21*
διαχλευάζω	diachleuazō	diachleuazo	-, -, -, -, -	5512	1430	1	cv-2a(1)	to make fun of, scoff at, sneer at	to jeer outright, deride, Acts 2:13*
διαχωρίζω	diachōrizō	diachorizo	-, -, -, -, -	1316	1431	1	cv-2a(1)	(pass.) to be separated	to depart, go away, Lk. 9:33*
διγαμιά, ας, ἡ	digamia	digamia		0	1432	0	n-1a	second marriage	
δίγαμος, ον	digamos	digamos		0	1433	0	a-3a	pertaining to a second marriage	
διδακτικός, ή, όν	didaktikos	didaktikos		1317	1434	2	a-1a(2a)	able to teach, skillful at instructing	apt, or qualified to teach, 1 Tim. 3:2; 2 Tim. 2:24*
διδακτός, ή, όν	didaktos	didaktos		1318	1435	3	a-1a(2a)	taught, instructed	pr. taught, teachable, of things; in NT taught, of person, Jn. 6:45; 1 Cor. 2:13*
διδασκαλία, -ας, ἡ	didaskalia	didaskalia		1319	1436	21	n-1a	teaching, doctrine	the act, or occupation of teaching, Rom. 12:7; 1 Tim. 4:13; information, instruction, Rom. 15:4; 2 Tim. 3:16; matter taught, precept, doctrine, Mt. 15:9; 1 Tim. 1:10
διδάσκαλος, -ου, ὁ	didaskalos	didaskalos		1320	1437	59	n-2a	teacher, instructor, one who provides instruction, implying authority over the students or followers	a teacher, master, Rom. 2:20; in NT as an equivalent, to ῥαββι, Jn. 1:39
διδάσκω	didaskō	didasko	(ἐδίδασκον), διδάξω, ἐδίδαξα, -, -, ἐδιδάχθην	1321	1438	97	v-5a	to teach, instruct, to provide information in a manner intended to produce understanding, either in a formal or informal setting	to teach, Mt. 4:23; 22:16; to teach or speak in a public assembly, 1 Tim. 2:12; to direct, admonish, Mt. 28:15; Rom. 2:21
διδαχή, -ῆς, ἡ	didachē	didache		1322	1439	30	n-1b	(the activity or content of ) teaching, instruction	instruction, the giving of instruction, teaching, Mk. 4:2; 12:38; instruction, what is taught, doctrine, Mt. 16:12; Jn. 7:16, 17; meton. mode of teaching and kind of doctrine taught, Mt. 7:28; Mk. 1:27
δίδραχμον, ου, τό	didrachmon	didrachmon		1323	1440	2	n-2c	two-drachma (temple tax)	a didrachmon, or double drachma, a silver coin equal to the drachma of Alexandria, to two Attic drachmas, to two Roman denarii, and to the half-shekel of the Jews, Mt. 17:24 (2x)*
Δίδυμος, ου, ὁ	Didymos	Didymos		1324	1441	3	n-2a	Didymus, twin	a twin; Didymus, the Greek equivalent to the name Thomas, Jn. 11:16; 20:24; 21:2*
διδῶ	didō	dido		1325	1442	0	v-1b(3)	I give	
δίδωμι	didōmi	didomi	(ἐδίδων), δώσω, ἔδωκα, δέδωκα, δέδομαι, ἐδόθην	1325	1443	415	v-6a	to give; that this can have many different specific meanings and referents depending on the context, as noted in the list of NIV translations	pluperfect, ἐδεδώκειν, to give, bestow, present, Mt. 4:9; 6:11; Jn. 3:16; 17:2, et al. freq.; to give, cast, throw, Mt. 7:6; to supply, suggest, Mt. 10:19; Mk. 13:11; to distribute alms, Mt. 19:21; Lk. 11:41; to pay tribute, etc., Mt. 22:17; Mk. 12:14; Lk. 20:22; to be the author or source of a thing, Lk. 12:51; Rom. 11:8; to grant, permit, allow, Acts 2:27; 13:35; Mt. 13:11; 19:11; to deliver to, entrust, commit to the charge of anyone, Mt. 25:15; Mk. 12:9; to give or deliver up, Lk. 22:19; Jn. 6:51; to reveal, teach, Acts 7:38; to appoint, constitute, Eph. 1:22; 4:11; to consecrate, devote, offer in sacrifice, 2 Cor. 8:5; Gal. 1:4; Rev. 8:3; to present, expose one's self in a place, Acts 19:31; to recompense, Rev. 2:23; to attribute, ascribe, Jn. 9:24; Rev. 11:13; from the Hebrew, to place, put, fix, inscribe, Heb. 8:10; 10:16; to infix, impress, 2 Cor. 12:7; Rev. 13:16; to inflict, Jn. 18:22; 19:3; 2 Thess. 1:8; to give in charge, assign, Jn. 5:36; 17:4; Rev. 9:5; to exhibit, put forth, Mt. 24:24; Acts 2:19; to yield, bear fruit, Mt. 13:8; διδόναι ἐργασιαν, to endeavor, strive, Lk. 12:58; διδόναι ἀπόκρισιν, to answer, reply, Jn. 1:22; διδόναι τόπον, to give place, yield, Lk. 14:9; Rom. 12:19
διεγείρω	diegeirō	diegeiro	(διήγειρον ορ διέγειρον), -, διήγειρα, -, -, διηγέρθην	1326	1444	6	cv-2d(3)	to get up, arouse, stimulate	to arouse, or awake thoroughly, Mt. 1:24; Mk. 4:38, 39; Lk. 8:24; pass. to be raised, excited, agitated, as a sea, Jn. 6:18; met. to stir up, arouse, animate, 2 Pet. 1:13; 3:1
διενθυμέομαι	dienthumeomai	dienthumeomai	-, -, -, -, -	1760	1445	1	cv-1b(2a)	to think, ponder, reflect	to revolve thoroughly in the mind, consider carefully, ponder, reflect, Acts 10:19*
διεξέρχομαι	diexerchomai	diexerchomai	διεξελεύσομαι, διεξῆλθον, διεξελήλυθα, -, -	1831	1446	0	cv-1b(2)	to come out	
διέξοδος, ου, ἡ	diexodos	diexodos		1327	1447	1	n-2b	(street) corner	a passage throughout; a line of road, a thoroughfare, Mt. 22:9*
διερμηνεία, ας, ἡ	diermēneia	diermeneia		2058	1448	0	n-1a	explanation, interpretation, translation	
διερμηνευτής, ου, ὁ	diermēneutēs	diermeneutes		1328	1449	1	n-1f	interpreter, translator	an interpreter, 1 Cor. 14:28*
διερμηνεύω	diermēneuō	diermeneuo	-, διερμήνευσα, -, -, -	1329	1450	6	cv-1a(6)	to interpret, translate, explain	to explain, interpret, translate, Lk. 24:27; Acts 9:36; 1 Cor. 14:5, 13, 27; to be able to interpret, 1 Cor. 12:30*
διέρχομαι	dierchomai	dierchomai	(διηρχόμην), διελεύσομαι, διῆλθον, διελήλυθα, -, -	1330	1451	43	cv-1b(2)	to go through, travel throughout	to pass through, Mk. 10:25; Lk. 4:30; to pass over, cross, Mk. 4:35; Lk. 8:22; to pass along, Lk. 19:4; to proceed, Lk. 2:15; Acts 9:38; to travel through or over a country, wander about, Mt. 12:43; Lk. 9:6; to transfix, pierce, Lk. 2:35; to spread abroad, be prevalent, as a rumor, Lk. 5:15; met. to extend to, Rom. 5:12
διερωτάω	dierōtaō	dierotao	-, διηρώτησα, -, -, -	1331	1452	1	cv-1d(1a)	to find out, ask	to sift by questioning, of persons; in NT, of things, to ascertain by inquiry, Acts 10:17*
διετής, ές	dietēs	dietes		1332	1453	1	a-4a	two years old	of two years; of the age of two years, Mt. 2:16*
διετία, ας, ἡ	dietia	dietia		1333	1454	2	n-1a	two years	the space of two years, Acts 24:27; 28:30*
διηγέομαι	diēgeomai	diegeomai	διηγήσομαι, διηγησάμην, -, -, -	1334	1455	8	cv-1d(2a)	to tell, report, describe	pr. to lead throughout; to declare thoroughly, detail, recount, relate, tell, Mk. 5:16; 9:9; Lk. 8:39; Acts 8:33; Heb. 11:32
διήγησις, εως, ἡ	diēgēsis	diegesis		1335	1456	1	n-3e(5b)	account, narrative	a narration, relation, history, Lk. 1:1*
διηνεκής, ές	diēnekēs	dienekes		1336	1457	4	a-4a	forever, endless, for all time	continuous, uninterrupted;, εἰς τὸ διηνεκές, perpetually, Heb. 7:3; 10:1, 12, 14*
διθάλασσος, ον	dithalassos	dithalassos		1337	1458	1	a-3a	sandbar, sandbank (surrounded on both sides by sea)	surrounded on both sides by the sea;, τόπος διθάλασσος, a shoal or sand-bank formed by the confluence of opposite currents, Acts 27:41*
διι&κνέομαι	diikneomai	diikneomai	-, -, -, -, -	1338	1459	1	cv-3b	to penetrate, pierce	to go, or pass through; to penetrate, Heb. 4:12*
διΐστημι	diistēmi	diistemi	-, διέστησα ορ διέστην, -, -, -	1339	1460	3	cv-6a	to leave, pass	to set at an interval, apart; to station at an interval, from a former position, Acts 27:28; intrans. to stand apart; to depart, be parted, Lk. 24:51; of time, to intervene, be interposed, Lk. 22:59*
διι&σχυρίζομαι	diischurizomai	diischurizomai	(διι&σχυριζόμην), -, -, -, -, -	1340	1462	2	cv-2a(1)	to assert, insist, maintain firmly	to feel, or express reliance; to affirm confidently, insist, Lk. 22:59; Acts 12:15*
δικαιοκρισία, ας, ἡ	dikaiokrisia	dikaiokrisia		1341	1464	1	n-1a	righteous judgment	just, or righteous judgment, Rom. 2:5*
δίκαιος, -αία, -αιον	dikaios	dikaios		1342	1465	79	a-1a(1)	right, righteous, upright; in the NT this refers to God's proper standards and actions, expressed in the covenants; as a noun it refers to a person in accord with God's standards, in proper relationship with God	just, equitable, fair, Mt. 20:4; Lk. 12:57; Jn. 5:30; Col. 4:1; of persons, just, righteous, absolutely, Jn. 17:25; Rom. 3:10, 26; 2 Tim. 4:8; 1 Pet. 3:18; 1 Jn. 1:9; 2:1, 29; Rev. 16:5; righteous by account and acceptance, Rom. 2:13; 5:19; in ordinary usage, just, upright, innocent, pious, Mt. 5:45; 9:13, et al. freq.; ὁ δικαιος, the Just One, one of the distinctive titles of the Messiah, Acts 3:14; 7:52; 22:14
δικαιοσύνη, -ης, ἡ	dikaiosynē	dikaiosyne		1343	1466	92	n-1b	righteousness, what is right, justice, the act of doing what is in agreement with God's standards, the state of being in proper relationship with God	fair and equitable dealing, justice, Acts 17:31; Heb. 11:33; Rom. 9:28; integrity, virtue, Lk. 1:75; Eph. 5:9; in NT generosity, alms, 2 Cor. 9:10, v.r.; Mt. 6:1; piety, godliness, Rom. 6:13; investiture with the attribute of righteousness, acceptance as righteous, justification, Rom. 4:11; 10:4, et al. freq.; a provision or mean for justification, Rom. 1:17; 2 Cor. 3:9; an instance of justification, 2 Cor. 5:21
δικαιόω	dikaioō	dikaioo	δικαιώσω, ἐδικαίωσα, -, δεδικαίωμαι, ἐδικαιώθην	1344	1467	39	v-1d(3)	to justify, vindicate, declare righteous, to put someone in a proper relationship with another, usually referring to God's relationship to humankind, implying a proper legal or moral relationship	pr. to make or render right or just; mid. to act with justice, Rev. 22:11; to avouch to be good and true, to vindicate, Mt. 11:19; Lk. 7:29; to set forth as good and just, Lk. 10:29; 16:15; in NT to hold as guiltless, to accept as righteous, to justify, Rom. 3:26, 30; 4:5; 8:30, 33; pass. to be held acquitted, to be cleared, Acts 13:39; Rom. 3:24; 6:7; to be approved, to stand approved, to stand accepted, Rom. 2:13; 3:20, 28
δικαίωμα, -ατος, τό	dikaiōma	dikaioma		1345	1468	10	n-3c(4)	regulation, requirement, commandment; act of righteousness	pr. a rightful act, act of justice, equity; a sentence, of condemnation, Rev. 15:4; in NT, of acquittal, justification, Rom. 5:16; a decree, law, ordinance, Lk. 1:6; Rom. 1:32; 2:26; 8:4; Heb. 9:1, 10; a meritorious act, an instance of perfect righteousness, Rom. 5:18; Rev. 19:8*
δικαίωσις, εως, ἡ	dikaiōsis	dikaiosis		1347	1470	2	n-3e(5b)	justification	pr. a making right or just; a declaration of right or justice; a judicial sentence; in NT, acquittal, acceptance, justification, Rom. 4:25; 5:18*
δικαστής, οῦ, ὁ	dikastēs	dikastes		1348	1471	2	n-1f	judge	a judge, Acts 7:27, 35*
δίκη, ης, ἡ	dikē	dike		1349	1472	3	n-1b	punishment, with a focus that the penalty is justly deserved and right; this can also refer to a pagan Greek goddess, Justice (Ac 28:4), who would seek out the guilty and punish the wrongdoer	right, justice;, in NT judicial punishment, vengeance, 2 Thess. 1:9; Jude 7; sentence of punishment, judgment, Acts 25:15; personified, the goddess of justice or vengeance, Nemesis, Paena, Acts 28:4
δίκτυον, -ου, τό	diktyon	diktyon		1350	1473	12	n-2c	(fish) net	a net, fishing-net, Mt. 4:20, 21
δίλογος, ον	dilogos	dilogos		1351	1474	1	a-3a	insincere, double-tongued	pr. saying the same thing twice; in NT double-tongued, speaking one thing and meaning another, deceitful in words, 1 Tim. 3:8*
διό	dio	dio		1352	1475	53	conj	therefore, that is why, for this reason	inferential conj., on which account, wherefore, therefore, Mt. 27:8; 1 Cor. 12:3
διοδεύω	diodeuō	diodeuo	(διώδευον), -, διώδευσα, -, -, -	1353	1476	2	cv-1a(6)	to go through, travel through	to travel through, a place, traverse, Lk. 8:1; Acts 17:1
Διονύσιος, ου, ὁ	Dionysios	Dionysios		1354	1477	1	n-2a	Dionysius, belonging to Dionysus	Dionysius, pr. name, Acts 17:34*
διόπερ	dioper	dioper		1355	1478	2	conj	therefore, for this reason	inferential conj., on this very account, for this very reason, wherefore, 1 Cor. 8:13; 10:14*
διοπετής, ές	diopetēs	diopetes		1356	1479	1	a-4a	(the image) fallen from heaven (given by the pagan god Zeus)	which fell from Jupiter, or heaven; τοῦ διοπετοῦς, sc. ἀγάλματος, image or statue; for discussion of ellipsis see grammars, Acts 19:35*
διόρθωμα, ατος, τό	diorthōma	diorthoma		2735	1480	1	n-3c(4)	reform	correction, emendation, reformation, Acts 24:2*
διόρθωσις, εως, ἡ	diorthōsis	diorthosis		1357	1481	1	n-3e(5b)	a new order	a complete rectification, reformation, Heb. 9:10
διορύσσω	dioryssō	diorysso	-, -, -, -, διωρύχθην	1358	1482	4	cv-2b	to break in	to dig, or break through, Mt. 6:19, 20; 24:43; Lk. 12:39*
Διόσκουροι, ων, οἱ	Dioskouroi	Dioskouroi		1359	1483	1	n-2a	the twin gods Castor and Pollux, the Dioscuri, sons of Zeus	the Dioscuri, Castor and Pollux, sons of Jupiter by Leda, and patrons of sailors, Acts 28:11*
διότι	dioti	dioti		1360	1484	23	conj	therefore, because	on the account that, because, Lk. 2:7; 21:28; in as much as, Lk. 1:13; Acts 18:10
Διοτρέφης, φους, ὁ	Diotrephēs	Diotrephes		1361	1485	1	n-3d(2a)	Diotrephes, nurtured by Zeus	Diotrephes, pr. name, 3 Jn. 9*
διπλόος	diploos	diploos		1362	1486	0	a-1a(2a)	double, twice as much; same as {1487}	
διπλοῦς, ῆ, οῦν	diplous	diplous		1362	1487	4	a-1b	double, twice as much; same as {1486}	double, Mt. 23:15; 1 Tim. 5:17; Rev. 18:6
διπλόω	diploō	diploo	-, ἐδίπλωσα, -, -, -	1363	1488	1	v-1d(3)	to double, pay back double	to double; to render back double, Rev. 18:6*
δίς	dis	dis		1364	1489	6	adverb	twice, again	twice, Mk. 14:30, 72; in the sense of entirely, utterly, Jude 12; ἅπαξ καὶ δις, once and again, repeatedly, Phil. 4:16
δισμυριάς, άδος, ἡ	dismyrias	dismyrias		1417	1490	1	n-3c(2)	twenty thousand	twice ten thousand, two myriads, Rev. 9:16*
διστάζω	distazō	distazo	διστάσω, ἐδίστασα, -, -, -	1365	1491	2	v-2a(1)	to doubt	to doubt, waver, hesitate, Mt. 14:31; 28:17*
δίστομος, ον	distomos	distomos		1366	1492	3	a-3a	double-edged	pr. having two mouths; two-edged, Heb. 4:12; Rev. 1:16; 2:12*
δισχίλιοι, αι, α	dischilioi	dischilioi		1367	1493	1	a-1a(1)	two thousand	two thousand, Mk. 5:13*
διυ&λίζω	diylizō	diylizo	-, -, -, -, -	1368	1494	1	cv-2a(1)	to strain out, filter out	to strain, filter thoroughly; to strain out, or off, Mt. 23:24*
διχάζω	dichazō	dichazo	-, ἐδίχασα, -, -, -	1369	1495	1	v-2a(1)	to turn (one against another), cause a separation	to cut asunder, disunite;, met. to cause to disagree, set at variance, Mt. 10:35*
